Solicitud_id,Aprobado,Hit_Buro_Huella,Malo,Num_IQ_U3M_PL_Financieras,Edad_cliente,Porcentaje_cuentas_abiertas,Num_IQ_U3M,Num_IQ_U3M_TDC_Banco,MaxMOP_U3M,Saldo_actual_prest_personales,Num_IQ_U3M_Prest_personales,Ingreso_Bruto,Número_ctas_atraso_prest_personales_U3M,Número_ctas_atraso_TdC_U3M,Ctas_ab_U18M_TDC_Banco,Num_ctas_prest_pers,Flag_prest_nómina,Meses_cta_más_antig,Flag_fraude_prest_nomina,Flag_fraude_hipotecario,Flag_quebranto_prest_personal,Entidad_federativa,Tipo_suscripcion,Status,Antigüedad_uso_linea_celular,Gasto_mensual_telefonia,Actividad_usuario,Cambio_SIM_U3M,Variable_37,Gasto_ultimos_60_días,Score_FPD,Rango_dispositivo,Adopcion_tecno,Score_incumplimiento,Tasa_contactacion,Calidad_telefonica,Score_contabilidad_entrante,Score_contabilidad_saliente,Disciplina_tech,Cluster_sucursales
6007208,0,11,-1,1,61,0.266666667,13,2,1,69514,3,6632,0,0,-2,7,-2,1,0,0,-2,CAM,PREPAGO,1,65,4,6,-1,18,4,472,3,6,501,597,775,3,3,57,1
6007550,0,11,-1,1,63,0.6,15,0,2,374920,2,4607,1,-2,-2,8,-2,3,-2,0,0,DGO,PREPAGO,1,51,6,4,-1,20,6,333,-1,-1,535,599,709,3,3,71,1
6010590,0,10,-1,-2,64,0.125,3,3,9,55197,-2,8239.39,2,2,0,29,-2,9,-2,-2,0,EM,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
6011673,0,11,-1,-2,69,0.25,2,-2,9,506910,1,36032.77,3,-2,-2,12,-2,21,0,-2,0,COA,POSPAGO,1,69,-1,6,0,20,10,607,6,7,606,666,820,3,3,-3,1
6012357,0,11,-1,1,79,0.666666667,5,1,9,250149,2,17890.8,4,1,0,17,-2,30,-2,-2,0,AGS,PREPAGO,1,60,6,5,0,20,6,478,4,4,580,635,775,3,3,88,1
6016537,0,10,-1,1,75,0.208333333,3,-2,9,42028,2,2202.88,3,0,-2,15,-2,3,-2,-2,-2,CDMX,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
6017164,0,11,-1,2,74,0.5,6,-2,9,240230,3,5369.8,1,-2,-2,3,-2,3,0,-2,0,HGO,MIXTO,1,84,-1,4,0,20,7,633,-1,-1,622,611,760,4,3,-2,3
6017240,0,11,-1,-2,64,0.366666667,8,2,9,145093,1,2971.6,6,2,-2,20,1,2,0,-2,1,CHS,PREPAGO,1,72,4,4,0,20,4,544,5,4,619,632,778,3,2,37,1
6017905,0,10,-1,-2,52,0.176470588,3,-2,7,19923,1,3429.54,1,1,-2,14,-2,10,0,-2,0,NL,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
6018380,0,11,-1,-2,77,0.232558139,4,-2,9,233138,1,25240.93,1,0,0,9,-2,3,0,-2,0,YUC,PREPAGO,1,87,5,5,0,20,5,513,8,8,614,637,784,3,3,46,3
6018703,0,11,-1,-2,58,0.615384615,2,-2,9,75562,1,12795,4,1,-2,6,-2,36,-2,-2,1,SLP,PREPAGO,1,47,4,2,0,19,4,398,1,7,570,584,709,2,2,51,1
6018988,0,11,-1,-2,47,0.28,3,-2,9,1605,1,4164.76,0,1,0,14,-2,17,-2,-2,0,PUE,PREPAGO,1,18,4,4,0,23,4,412,3,7,542,568,710,2,3,28,3
6020717,0,11,-1,-2,58,1,4,-2,2,-2,1,2865.94,-2,1,-2,-2,-2,2,-2,-2,-2,AGS,PREPAGO,1,5,3,2,0,22,3,304,1,7,565,519,633,2,1,1,1
6021933,0,0,-1,-1,70,0.666666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
6023035,0,10,-1,1,76,0.1875,4,-2,9,-2,2,57083.77,0,1,0,1,-2,21,0,0,-2,CDMX,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
6023852,0,0,-1,0,68,0.75,0,0,0,0,0,7110.7,0,0,0,0,0,0,0,0,0,CDMX,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
6024194,0,10,-1,-2,61,0.272727273,7,1,9,16333,1,31090.5,2,0,-2,10,1,36,-2,-2,0,CHS,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
6025524,0,11,-1,-2,55,0.166666667,2,-2,1,-2,1,18523.97,0,0,0,2,-2,36,-2,0,0,GTO,MIXTO,1,75,-1,6,0,20,8,527,8,8,607,662,791,3,3,-2,1
6026664,0,11,-1,3,69,0.571428571,13,1,9,736185,4,28864.8,10,-2,-2,17,1,9,-2,-2,1,SIN,MIXTO,1,62,-1,5,0,20,7,524,3,7,566,646,757,3,3,-2,3
6027424,0,10,-1,-2,73,0.333333333,2,-2,9,750679,1,19131.71,3,0,0,17,-2,10,0,-2,0,EM,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
6028108,0,11,-1,1,57,0.178571429,7,1,9,252745,2,12358.2,3,0,0,15,-2,15,-2,-2,0,OAX,PREPAGO,1,15,5,4,0,21,5,310,4,6,562,577,694,2,2,52,1
6029191,0,11,-1,-2,55,0.535714286,5,-2,1,-2,1,32630.16,0,0,1,1,-2,1,0,0,0,GTO,MIXTO,1,75,-1,6,0,20,8,527,8,8,607,662,791,3,3,-2,1
6030027,0,11,-1,1,66,0.56097561,7,1,9,649955,2,23086.83,8,3,1,15,1,1,0,0,0,SIN,MIXTO,1,36,-1,5,0,20,7,464,-1,-1,574,679,727,3,3,-2,1
6030806,0,11,-1,2,63,0.180327869,15,2,9,216610,6,10150.8,3,0,0,45,-2,1,0,-2,0,GRO,PREPAGO,1,46,8,5,0,16,9,446,3,5,587,605,778,2,2,47,3
6033732,0,10,-1,-2,42,0.75,4,1,1,-2,2,12540.35,-2,0,2,-2,-2,8,0,0,-2,SON,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
6035955,0,1,-1,-1,45,-1,-1,-1,-1,-1,-1,7600,-1,-1,-1,-1,-1,-1,-1,-1,-1,VER,POSPAGO,1,61,-1,5,0,20,10,449,5,8,602,654,793,3,2,-3,1
6036715,0,11,-1,-2,59,0.321428571,3,-2,9,225027,1,18967,3,1,-2,15,1,10,0,0,0,NL,PREPAGO,1,62,6,5,0,18,6,421,-1,-1,583,614,766,3,3,52,1
6037095,0,11,-1,1,56,0.448275862,11,1,9,374298,3,10252.63,2,0,0,8,1,2,0,0,0,CDM,PREPAGO,1,58,7,5,-1,21,7,417,4,3,551,631,763,3,3,64,3
6037893,0,11,-1,-2,70,0.5,2,-2,1,258194,1,24847.25,0,0,-2,5,-2,6,-2,-2,-2,VER,PREPAGO,1,91,5,4,0,21,5,424,8,6,640,625,782,3,2,50,3
6037931,0,11,-1,-2,61,0.2,5,-2,2,-2,2,21677.25,0,0,1,2,-2,3,0,-2,-2,EM,PREPAGO,1,65,6,4,0,20,6,537,-1,-1,650,587,739,2,2,81,3
6038349,0,11,-1,-2,40,0.131147541,14,1,9,225211,3,4146.39,5,1,-2,23,-2,1,-2,-2,1,CHS,PREPAGO,1,28,7,7,0,22,7,533,5,8,553,599,747,3,3,50,1
6038653,0,11,-1,3,64,0.214285714,7,-2,9,53153,4,13884.6,4,-2,-2,19,1,4,0,-2,1,QRO,MIXTO,1,80,-1,5,0,20,7,488,4,7,650,650,767,3,2,-2,1
6040078,0,10,-1,1,63,0.6,6,-2,9,30375,2,13431.48,1,1,0,3,-2,2,-2,0,0,NL,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
6040135,0,11,-1,3,47,0.523809524,10,-2,9,107649,5,3508.42,3,1,1,12,-2,1,0,0,0,TLAX,PREPAGO,1,48,5,6,1,22,5,507,4,6,536,591,745,3,3,43,1
6041104,0,10,-1,7,76,0.466666667,19,1,9,132176,8,6396.98,3,0,0,6,-2,3,0,-2,0,PUE,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
6042491,0,10,-1,-2,69,0.363636364,4,-2,9,40355,1,3915.91,4,-2,-2,6,-2,10,0,-2,0,HGO,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
6042776,0,10,-1,-2,62,0.7,5,-2,1,-2,1,5298.05,-2,0,3,-2,1,1,0,-2,-2,MOR,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
6043327,0,10,-1,6,73,0.434782609,22,-2,9,992749,7,37551.81,4,-2,-2,37,1,1,-2,0,0,EM,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
6044106,0,11,-1,-2,73,1,1,-2,1,-2,1,3205.16,-2,-2,-2,-2,-2,17,0,-2,-2,BCS,PREPAGO,1,72,10,5,0,1,12,449,3,6,547,612,775,3,3,55,1
6046728,0,10,-1,-2,53,0.088235294,7,-2,5,3840,1,3422.33,0,0,0,14,-2,1,-2,-2,0,EM,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
6047184,0,0,-1,0,80,0.5,0,0,0,0,0,25883.33,0,0,0,0,0,0,0,0,0,CHI,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
6047602,0,10,-1,-2,64,0.024390244,3,-2,2,-2,2,3226.77,0,0,-2,19,-2,16,-2,0,-2,EM,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
6047773,0,11,-1,-2,67,0.111111111,1,-2,1,-2,1,27770.06,0,0,-2,2,1,4,-2,0,0,CHI,PREPAGO,1,51,3,5,0,22,3,390,-1,-1,595,635,743,3,2,13,1
6048704,0,11,-1,-2,58,0.538461539,5,4,1,37928,1,15574.5,0,-2,-2,16,-2,11,-2,-2,-2,CDMX,POSPAGO,1,63,-1,6,0,20,6,583,-1,-1,608,668,815,3,3,-3,3
6052276,0,10,-1,-2,64,0.154761905,3,2,7,48550,1,3677,4,2,0,31,-2,5,-2,-2,0,GRO,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
6052276,0,10,-1,-2,64,0.154761905,3,2,7,48550,1,3677,4,2,0,31,-2,5,-2,-2,0,GRO,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
6054062,0,11,-1,-2,53,0.266666667,4,1,9,25962,1,10403,1,0,0,9,1,7,0,-2,1,EM,PREPAGO,1,62,6,6,0,22,6,505,7,7,608,627,785,3,3,47,3
6054176,0,11,-1,-2,69,0.285714286,6,1,9,101169,1,5119.19,2,-2,-2,13,1,2,0,-2,0,SON,PREPAGO,1,38,4,5,0,20,4,375,5,5,577,628,737,3,3,53,1
6054784,0,11,-1,3,61,0.315789474,6,-2,9,166061,4,30666.58,2,0,0,13,1,18,-2,-2,0,EM,PREPAGO,1,76,8,5,0,23,8,542,-1,-1,568,611,764,2,2,41,3
6055430,0,11,-1,-2,72,0.162162162,1,-2,9,122724,1,22472,3,1,-2,32,1,7,0,0,0,GRO,PREPAGO,1,70,6,5,0,18,6,388,4,6,595,624,765,3,3,38,1
6055677,0,0,-1,-1,65,-1,-1,-1,-1,-1,-1,3166.85,-1,-1,-1,-1,-1,-1,-1,-1,-1,NL,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
6055886,0,11,-1,2,74,0.5,2,-2,9,30927,2,24517.84,2,-2,-2,3,-2,34,-2,0,0,GTO,MIXTO,1,53,-1,5,0,20,7,459,3,6,579,648,770,3,3,-2,1
6057197,0,11,-1,-2,23,0.555555556,5,-2,9,26960,1,21451.6,2,0,1,3,-2,14,0,-2,0,CHS,PREPAGO,1,45,6,5,0,21,6,564,-1,-1,578,612,733,2,2,68,3
6057292,0,11,-1,3,59,0.315789474,6,-2,9,112689,4,12364.92,1,-2,-2,11,-2,3,0,-2,0,HGO,PREPAGO,1,43,9,6,2,27,10,489,5,6,576,628,761,3,3,43,2
6061092,0,10,-1,1,62,0.2,3,-2,7,126801,2,17616.4,5,0,0,16,-2,19,0,-2,0,CHS,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
6062479,0,10,-1,-2,71,0.333333333,1,-2,2,-2,1,5322.2,-2,1,-2,-2,-2,19,-2,-2,-2,NL,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
6063011,0,11,-1,-2,50,0.144927536,3,1,9,1396659,1,26886,8,2,0,45,1,8,0,-2,1,MOR,PREPAGO,1,82,6,5,0,12,6,558,4,8,632,621,771,3,3,1,3
6063524,0,11,-1,-2,61,0.462962963,4,-2,9,132734,1,42023.24,1,1,-2,7,-2,2,-2,0,0,VER,PREPAGO,1,86,6,5,0,20,6,406,3,5,598,605,767,2,3,70,3
6064265,0,11,-1,-2,64,0.170212766,3,-2,9,272619,2,41353.83,3,0,0,31,-2,22,0,0,0,BCN,POSPAGO,1,76,-1,7,0,20,11,438,9,10,606,684,825,3,3,-3,3
6066526,0,10,-1,-2,67,0.344827586,4,-2,9,62828,1,24587.53,7,-2,-2,24,1,20,0,-2,1,TAM,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
6066754,0,11,-1,-2,66,0.428571429,3,1,9,3899,1,3248.73,1,-2,-2,6,-2,37,-2,0,0,YUC,PREPAGO,1,40,4,4,0,20,4,519,5,7,606,583,724,2,2,41,1
6067058,0,11,-1,1,73,0.363636364,8,1,9,-2,2,30906.88,0,3,1,1,-2,15,-2,-2,-2,CDMX,PREPAGO,1,65,3,1,1,22,3,461,7,10,591,601,735,1,1,1,3
6067172,0,11,-1,-2,70,0.222222222,6,-2,9,17391,1,48328,5,-2,-2,15,1,3,0,-2,0,VER,POSPAGO,1,61,-1,5,0,20,6,588,5,7,605,667,791,3,3,-3,3
6067191,0,11,-1,3,58,0.342105263,9,-2,9,304814,4,12703,4,0,-2,21,1,2,0,0,0,HGO,PREPAGO,1,63,5,5,2,19,5,466,-1,-1,586,601,751,3,1,49,3
6067476,0,11,-1,-2,62,0.416666667,8,-2,9,83388,1,4457.94,2,-2,-2,9,-2,1,0,0,0,GTO,PREPAGO,1,39,-1,3,0,20,-1,364,5,9,587,602,708,2,1,-2,1
6068844,0,1,-1,-1,62,-1,-1,-1,-1,-1,-1,47880,-1,-1,-1,-1,-1,-1,-1,-1,-1,TAM,PREPAGO,1,60,8,5,0,18,9,439,3,5,630,594,776,2,2,34,1
6069376,0,11,-1,-2,45,0.327272727,9,-2,9,379729,2,25303.9,9,1,-2,28,-2,2,-2,-2,0,VER,MIXTO,1,30,-1,6,0,20,7,495,-1,-1,558,626,753,4,3,-2,3
6070174,0,11,-1,1,59,0.333333333,9,1,9,58235,3,3552.99,3,2,-2,18,-2,1,0,0,0,NL,PREPAGO,1,34,6,6,0,20,6,495,9,7,631,629,773,4,3,87,2
6070383,0,11,-1,-2,62,0.130434783,3,-2,2,26378,1,47880,2,0,-2,14,-2,6,-2,-2,0,TAM,PREPAGO,1,60,8,5,0,18,9,439,3,5,630,594,776,2,2,34,1
6072891,0,10,-1,-2,42,0.533333333,7,-2,9,43300,1,3191.54,3,1,-2,7,1,1,-2,-2,0,PUE,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
6072910,0,10,-1,-2,61,0.341463415,6,1,9,483294,1,25042.47,7,1,0,22,1,7,0,0,0,YUC,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
6075323,0,11,-1,-2,60,0.5,5,-2,9,147155,1,23347.38,1,0,0,7,-2,5,-2,0,0,CAM,PREPAGO,1,55,6,5,0,20,6,466,4,5,611,606,751,3,3,52,1
6075627,0,11,-1,-2,64,0.371428571,4,-2,7,413410,1,29084.8,2,9,0,18,-2,2,-2,-2,0,NL,POSPAGO,1,82,-1,6,0,20,8,471,5,5,631,689,846,3,3,-3,1
6075779,0,11,-1,1,74,0.272727273,5,-2,1,163443,2,10046.71,0,0,0,9,-2,1,-2,0,0,CHS,PREPAGO,1,47,6,4,0,19,6,457,6,8,587,602,752,3,2,52,3
6076330,0,10,-1,1,54,0.133333333,6,-2,9,-2,2,5681.13,0,1,0,3,-2,43,-2,-2,0,SLP,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
6077033,0,11,-1,-2,66,0.333333333,1,-2,1,25941,1,4614.8,0,0,-2,2,-2,15,0,-2,0,SIN,PREPAGO,1,47,-1,2,0,20,-1,344,-1,-1,559,539,706,1,0,-2,3
6079047,0,10,-1,-2,55,0.157894737,1,-2,9,8706,1,9532.6,1,-2,-2,12,-2,10,-2,-2,0,EM,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
6079066,0,0,-1,-1,72,-1,-1,-1,-1,-1,-1,15221.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,CDMX,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
6081479,0,10,-1,-2,47,0.25,2,-2,2,4310,1,32175.55,1,0,0,4,-2,35,-2,-2,0,TLAX,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
6083284,0,11,-1,-2,76,0.263157895,3,-2,9,7541,1,7678.12,2,0,0,9,-2,57,0,-2,1,VER,PREPAGO,1,40,7,5,0,22,7,451,5,4,595,615,762,3,3,64,3
6084348,0,11,-1,-2,53,0.407407407,3,-2,9,68787,1,29145.48,5,2,0,17,-2,11,0,0,0,VER,PREPAGO,1,70,4,4,0,20,4,427,6,5,569,638,772,3,1,51,3
6085678,0,11,-1,-2,75,0.4,1,-2,9,-2,1,3173.31,-2,1,-2,-2,-2,29,-2,-2,-2,PUE,PREPAGO,1,88,5,5,0,24,5,481,6,5,611,635,789,3,3,47,3
6088965,0,11,-1,-2,58,0.125,4,-2,9,487223,2,48328,13,1,-2,66,1,1,-2,-2,0,TLAX,POSPAGO,1,47,-1,5,0,20,7,361,4,5,607,646,793,2,2,-3,3
6089744,0,11,-1,1,63,0.75,4,-2,9,47276,2,3614.62,1,1,1,3,-2,4,0,0,0,CHS,PREPAGO,1,44,9,5,0,9,10,496,3,6,537,605,753,3,3,67,3
6091720,0,11,-1,1,66,0.055555556,3,-2,1,71292,2,31822.31,0,-2,-2,35,-2,38,-2,-2,0,DGO,MIXTO,1,75,-1,5,0,20,7,381,4,7,618,642,758,2,2,-2,2
6094380,0,11,-1,-2,48,0.21875,5,-2,2,53718,1,2881.7,1,0,1,19,-2,4,0,-2,0,SLP,PREPAGO,1,50,6,4,0,20,6,441,5,6,585,614,767,2,2,77,1
6095178,0,11,-1,1,64,0.5,4,1,9,9775,2,1933.64,2,-2,-2,5,-2,4,0,-2,0,SLP,PREPAGO,1,43,5,3,0,21,5,373,-1,-1,577,571,716,2,2,48,1
6096489,0,11,-1,1,62,0.136363636,7,-2,9,305028,2,29179.5,6,0,-2,62,-2,1,0,-2,0,OAX,PREPAGO,1,58,6,6,0,21,6,392,3,4,580,609,780,3,3,42,1
6098921,0,10,-1,2,62,0.166666667,14,-2,9,89298,3,28671.09,5,2,0,39,1,4,0,-2,0,CDMX,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
6099358,0,11,-1,1,64,0.666666667,3,-2,7,1960,2,4113.19,2,1,0,2,-2,10,0,-2,0,CDMX,PREPAGO,1,43,3,4,0,20,3,420,4,7,565,578,743,2,0,14,3
6100099,0,10,-1,1,66,0.291666667,4,-2,9,730751,2,43344.95,1,0,0,33,-2,9,0,0,0,EM,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
6101030,0,10,-1,2,58,0.857142857,16,-2,9,420698,3,11815,6,-2,-2,8,-2,5,-2,-2,0,BCN,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
6104849,0,10,-1,-2,65,0.333333333,-2,-2,2,-2,-2,12978.78,0,0,0,2,1,2,0,0,-2,NL,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
6105134,0,11,-1,-2,72,0.3125,3,-2,9,296875,1,6564.02,5,1,0,7,1,6,0,-2,1,VER,PREPAGO,1,38,7,4,0,22,7,448,-1,-1,576,592,740,2,1,38,3
6106616,0,11,-1,2,63,0.126984127,11,1,9,110231,3,12270.7,10,1,-2,61,-2,7,-2,-2,0,CAM,PREPAGO,1,55,6,5,2,20,6,433,3,5,545,611,759,4,3,64,3
6107623,0,11,-1,-2,65,0.161764706,3,-2,9,72893,1,14925.94,4,-2,-2,56,-2,1,0,-2,0,NL,PREPAGO,1,45,5,5,0,22,5,426,4,5,586,608,755,3,2,62,1
6107870,0,1,-1,0,64,0.166666667,0,0,0,0,0,11962,0,0,0,0,0,0,0,0,0,MICH,PREPAGO,1,81,6,6,0,20,6,416,8,5,669,644,782,3,2,100,3
6108155,0,0,-1,-1,81,-1,-1,-1,-1,-1,-1,2951.81,-1,-1,-1,-1,-1,-1,-1,-1,-1,EM,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
6108497,0,11,-1,-2,62,0.272727273,1,-2,7,177315,1,19185.35,2,1,0,11,-2,11,0,-2,0,EM,PREPAGO,1,53,1,4,0,20,1,414,-1,-1,562,605,741,3,1,1,3
6108934,0,11,-1,-2,60,0,1,-2,0,-2,1,14836.62,0,-2,-2,1,-2,39,-2,-2,-2,BCN,PREPAGO,1,46,6,5,0,21,6,344,4,6,561,614,754,3,2,79,3
6110036,0,11,-1,1,53,0.538461539,8,-2,9,427814,3,15800,6,-2,-2,11,-2,3,0,-2,0,COA,PREPAGO,1,46,7,5,0,23,7,305,4,7,565,598,748,3,3,52,1
6110435,0,11,-1,2,70,0.4375,15,-2,9,226800,3,11954,1,1,-2,10,1,1,-2,-2,0,CDMX,PREPAGO,1,32,-1,-1,0,20,-1,316,4,9,550,458,691,0,0,-2,3
6110758,0,10,-1,1,44,0.571428571,9,-2,9,252444,2,4917.88,8,2,1,16,-2,2,0,-2,0,CHI,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
6110929,0,11,-1,-2,60,0.12195122,3,-2,9,41395,1,5836.52,1,2,-2,34,-2,2,-2,0,0,NL,PREPAGO,1,56,-1,3,0,20,-1,290,4,9,595,600,744,2,0,1,1
6112544,0,11,-1,-2,56,0.178571429,5,-2,9,29584,1,2978.76,3,1,-2,12,-2,3,-2,-2,0,EM,PREPAGO,1,44,2,2,0,20,2,474,5,9,586,614,721,2,1,40,3
6112582,0,11,-1,-2,67,1,4,3,1,45700,-2,4420.58,0,-2,-2,1,-2,7,-2,-2,-2,JAL,PREPAGO,1,39,6,2,0,20,6,329,1,7,570,559,719,2,2,62,1
6113285,0,1,-1,-1,60,-1,-1,-1,-1,-1,-1,4087.51,-1,-1,-1,-1,-1,-1,-1,-1,-1,SLP,MIXTO,1,56,-1,5,0,20,7,500,4,5,583,644,780,3,2,-2,1
6114387,0,11,-1,1,67,0.173913044,7,-2,9,131342,2,5309.52,1,-2,-2,38,-2,8,0,-2,0,OAX,PREPAGO,1,85,5,5,0,21,5,448,-1,-1,600,611,790,3,3,50,1
6114596,0,11,-1,-2,59,0.346153846,1,-2,5,61876,1,19762,4,2,0,13,1,10,0,-2,0,MICH,PREPAGO,1,51,6,3,0,20,6,318,1,5,572,607,755,3,2,54,1
6114691,0,1,-1,-1,70,-1,-1,-1,-1,-1,-1,5186.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TLAX,PREPAGO,1,73,6,6,0,17,6,390,3,5,563,616,795,3,3,60,3
6119726,0,11,-1,-2,74,0.14084507,1,-2,9,335620,1,17098.5,9,-2,-2,51,1,7,0,-2,0,GTO,PREPAGO,1,71,6,6,0,19,6,431,4,5,604,641,807,3,3,46,1
6121645,0,11,-1,-2,62,0.235294118,3,-2,9,166607,1,7000,1,-2,-2,13,1,1,-2,-2,0,NL,PREPAGO,1,49,6,6,0,20,6,443,4,6,584,624,781,3,3,52,2
6125160,0,1,-1,-1,57,-1,-1,-1,-1,-1,-1,16011.17,-1,-1,-1,-1,-1,-1,-1,-1,-1,VER,PREPAGO,1,50,4,3,0,20,4,451,-1,-1,578,594,742,2,2,50,3
6127858,0,10,-1,-2,53,0.25,9,1,9,292220,1,16733.5,5,-2,-2,20,-2,7,0,-2,0,GRO,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
6133444,0,11,-1,5,58,0.285714286,21,-2,2,339051,7,14348.1,0,1,2,31,1,1,0,-2,0,QRO,PREPAGO,1,90,7,4,0,22,7,512,5,6,614,637,784,3,2,62,1
6134185,0,11,-1,-2,69,0,3,-2,1,-2,1,27976.5,-2,-2,-2,-2,-2,5,0,-2,-2,OAX,PREPAGO,1,18,7,5,0,23,7,354,-1,-1,558,580,725,3,3,39,1
6135534,0,10,-1,-2,64,0.1875,1,-2,9,7228,1,48328,2,1,-2,12,-2,8,-2,-2,1,AGS,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
6136218,0,10,-1,-2,57,0.115789474,15,-2,9,658310,1,31260.63,7,1,0,84,-2,0,0,0,1,CDMX,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
6137035,0,11,-1,-2,77,0.222222222,2,-2,9,2949800,1,20007,4,0,-2,17,1,4,0,-2,0,PUE,PREPAGO,1,57,4,3,0,17,4,343,4,7,584,605,749,2,0,51,3
6137301,0,11,-1,-2,76,0.466666667,3,-2,9,200354,1,7456.49,5,-2,-2,8,1,12,-2,-2,0,GTO,MIXTO,1,22,6,6,0,20,10,470,-1,-1,547,637,716,2,3,-2,3
6137662,0,1,-1,-1,55,-1,-1,-1,-1,-1,-1,15479.93,-1,-1,-1,-1,-1,-1,-1,-1,-1,DGO,MIXTO,1,68,-1,5,0,20,9,496,5,8,618,609,755,3,2,-2,1
6139201,0,11,-1,-2,59,0.222222222,3,1,9,165230,1,16786.17,2,0,0,5,-2,5,0,0,0,SON,PREPAGO,1,64,6,5,0,21,6,395,3,6,567,604,752,3,3,54,1
6140664,0,11,-1,1,63,0.113924051,5,-2,9,583941,2,22867.28,1,-2,-2,63,1,1,0,-2,0,COA,PREPAGO,1,57,5,4,0,21,5,415,5,7,603,616,750,3,2,52,1
6141348,0,11,-1,5,73,0.318181818,15,-2,9,89286,6,3376.86,4,1,1,19,-2,1,0,-2,1,MICH,PREPAGO,1,48,6,3,0,20,6,322,-1,-1,570,597,723,3,3,55,1
6142051,0,11,-1,-2,64,0.068376068,3,-2,9,392409,1,11965.8,5,1,1,101,1,10,0,-2,0,QRO,PREPAGO,1,77,6,5,0,20,6,493,4,6,651,638,775,3,2,1,1
